topic,partition,offset,timestamp,timestampType,headers,key,value,__confluent_index
"""transaction_log""",0,13,1744302822773,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-ceb28eca"",""timestamp"":""2025-04-07T00:18:30.757226Z"",""user_id"":""USER-8329"",""user_name"":""Charlotte"",""product_id"":""PROD-433"",""amount"":844.5,""currency"":""EUR"",""transaction_type"":""withdrawal"",""status"":""completed"",""location"":{""city"":""Hamburg"",""country"":""Germany""},""payment_method"":""cryptocurrency"",""product_category"":""clothing"",""quantity"":10,""shipping_address"":{""street"":""139 Main St"",""zip"":""29045"",""city"":""Hamburg"",""country"":""Germany""},""device_info"":{""os"":""Android"",""browser"":""Safari"",""ip_address"":""159.123.192.232""},""customer_rating"":1,""discount_code"":null,""tax_amount"":162.82,""thread"":1,""message_number"":4,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,14,1744302822773,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-a06c83a3"",""timestamp"":""2025-04-09T20:42:16.761224Z"",""user_id"":""USER-9703"",""user_name"":""Zoey"",""product_id"":""PROD-897"",""amount"":154.17,""currency"":""USD"",""transaction_type"":""payment"",""status"":""pending"",""location"":{""city"":""Fortaleza"",""country"":""Brazil""},""payment_method"":""cryptocurrency"",""product_category"":""clothing"",""quantity"":3,""shipping_address"":{""street"":""760 Main St"",""zip"":""66170"",""city"":""Fortaleza"",""country"":""Brazil""},""device_info"":{""os"":""Windows"",""browser"":""Chrome"",""ip_address"":""29.26.155.94""},""customer_rating"":null,""discount_code"":""DISCOUNT-374"",""tax_amount"":0,""thread"":3,""message_number"":6,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,15,1744302822774,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-d08d4442"",""timestamp"":""2025-03-25T13:34:41.759157Z"",""user_id"":""USER-3496"",""user_name"":""Moore"",""product_id"":""PROD-200"",""amount"":522.83,""currency"":""EUR"",""transaction_type"":""refund"",""status"":""pending"",""location"":{""city"":""Paris"",""country"":""France""},""payment_method"":""apple_pay"",""product_category"":""home_goods"",""quantity"":5,""shipping_address"":{""street"":""676 Main St"",""zip"":""78102"",""city"":""Paris"",""country"":""France""},""device_info"":{""os"":""MacOS"",""browser"":""Safari"",""ip_address"":""81.85.186.30""},""customer_rating"":null,""discount_code"":""DISCOUNT-674"",""tax_amount"":0,""thread"":2,""message_number"":8,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,16,1744302822776,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-8e1b3d72"",""timestamp"":""2025-03-24T18:13:06.761224Z"",""user_id"":""USER-3610"",""user_name"":""Clark"",""product_id"":""PROD-946"",""amount"":498.83,""currency"":""EUR"",""transaction_type"":""purchase"",""status"":""completed"",""location"":{""city"":""Houston"",""country"":""USA""},""payment_method"":""paypal"",""product_category"":""home_goods"",""quantity"":9,""shipping_address"":{""street"":""287 Main St"",""zip"":""86386"",""city"":""Houston"",""country"":""USA""},""device_info"":{""os"":""Android"",""browser"":""Chrome"",""ip_address"":""39.117.116.77""},""customer_rating"":null,""discount_code"":null,""tax_amount"":57.36,""thread"":3,""message_number"":8,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,17,1744302822776,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-b6552079"",""timestamp"":""2025-03-30T03:29:45.756224Z"",""user_id"":""USER-4600"",""user_name"":""Martinez"",""product_id"":""PROD-768"",""amount"":107.95,""currency"":""AUD"",""transaction_type"":""purchase"",""status"":""completed"",""location"":{""city"":""Houston"",""country"":""USA""},""payment_method"":""cryptocurrency"",""product_category"":""home_goods"",""quantity"":3,""shipping_address"":{""street"":""223 Main St"",""zip"":""85257"",""city"":""Houston"",""country"":""USA""},""device_info"":{""os"":""Linux"",""browser"":""Firefox"",""ip_address"":""177.195.29.209""},""customer_rating"":5,""discount_code"":null,""tax_amount"":12.75,""thread"":0,""message_number"":4,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,18,1744302822777,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-b3614ff0"",""timestamp"":""2025-03-14T14:14:36.762225Z"",""user_id"":""USER-3374"",""user_name"":""Smith"",""product_id"":""PROD-272"",""amount"":425.89,""currency"":""GBP"",""transaction_type"":""payment"",""status"":""pending"",""location"":{""city"":""Fortaleza"",""country"":""Brazil""},""payment_method"":""bank_transfer"",""product_category"":""books"",""quantity"":2,""shipping_address"":{""street"":""769 Main St"",""zip"":""75963"",""city"":""Fortaleza"",""country"":""Brazil""},""device_info"":{""os"":""MacOS"",""browser"":""Firefox"",""ip_address"":""68.145.94.232""},""customer_rating"":null,""discount_code"":null,""tax_amount"":0,""thread"":4,""message_number"":7,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,19,1744302822778,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-09a362a2"",""timestamp"":""2025-03-25T05:30:56.762225Z"",""user_id"":""USER-6133"",""user_name"":""Brown"",""product_id"":""PROD-604"",""amount"":758.56,""currency"":""JPY"",""transaction_type"":""refund"",""status"":""pending"",""location"":{""city"":""Ottawa"",""country"":""Canada""},""payment_method"":""bank_transfer"",""product_category"":""clothing"",""quantity"":8,""shipping_address"":{""street"":""640 Main St"",""zip"":""51926"",""city"":""Ottawa"",""country"":""Canada""},""device_info"":{""os"":""Linux"",""browser"":""Safari"",""ip_address"":""225.138.149.78""},""customer_rating"":3,""discount_code"":null,""tax_amount"":0,""thread"":4,""message_number"":8,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,20,1744302822780,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-67d93923"",""timestamp"":""2025-03-21T20:09:50.761224Z"",""user_id"":""USER-5526"",""user_name"":""Chloe"",""product_id"":""PROD-589"",""amount"":373.24,""currency"":""EUR"",""transaction_type"":""purchase"",""status"":""completed"",""location"":{""city"":""Perth"",""country"":""Australia""},""payment_method"":""cryptocurrency"",""product_category"":""clothing"",""quantity"":8,""shipping_address"":{""street"":""468 Main St"",""zip"":""48917"",""city"":""Perth"",""country"":""Australia""},""device_info"":{""os"":""Windows"",""browser"":""Firefox"",""ip_address"":""222.57.91.234""},""customer_rating"":5,""discount_code"":null,""tax_amount"":23.64,""thread"":3,""message_number"":9,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,21,1744302822780,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-ffdb4a46"",""timestamp"":""2025-04-02T09:40:00.757226Z"",""user_id"":""USER-6434"",""user_name"":""Joshua"",""product_id"":""PROD-976"",""amount"":481.32,""currency"":""JPY"",""transaction_type"":""purchase"",""status"":""processing"",""location"":{""city"":""Nice"",""country"":""France""},""payment_method"":""paypal"",""product_category"":""electronics"",""quantity"":1,""shipping_address"":{""street"":""939 Main St"",""zip"":""81109"",""city"":""Nice"",""country"":""France""},""device_info"":{""os"":""iOS"",""browser"":""Edge"",""ip_address"":""56.7.113.143""},""customer_rating"":null,""discount_code"":""DISCOUNT-649"",""tax_amount"":0,""thread"":1,""message_number"":7,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,22,1744302822781,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-6048b06b"",""timestamp"":""2025-03-19T12:31:40.757226Z"",""user_id"":""USER-1208"",""user_name"":""Robert"",""product_id"":""PROD-979"",""amount"":198.81,""currency"":""CAD"",""transaction_type"":""payment"",""status"":""processing"",""location"":{""city"":""Osaka"",""country"":""Japan""},""payment_method"":""cryptocurrency"",""product_category"":""clothing"",""quantity"":6,""shipping_address"":{""street"":""871 Main St"",""zip"":""62534"",""city"":""Osaka"",""country"":""Japan""},""device_info"":{""os"":""Android"",""browser"":""Safari"",""ip_address"":""108.151.5.15""},""customer_rating"":null,""discount_code"":""DISCOUNT-261"",""tax_amount"":0,""thread"":1,""message_number"":8,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,23,1744302822781,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-10c90e88"",""timestamp"":""2025-03-16T16:13:22.757226Z"",""user_id"":""USER-1398"",""user_name"":""Lucas"",""product_id"":""PROD-931"",""amount"":600.99,""currency"":""AUD"",""transaction_type"":""refund"",""status"":""pending"",""location"":{""city"":""Calgary"",""country"":""Canada""},""payment_method"":""credit_card"",""product_category"":""clothing"",""quantity"":4,""shipping_address"":{""street"":""767 Main St"",""zip"":""85883"",""city"":""Calgary"",""country"":""Canada""},""device_info"":{""os"":""Windows"",""browser"":""Safari"",""ip_address"":""80.253.179.253""},""customer_rating"":null,""discount_code"":null,""tax_amount"":0,""thread"":1,""message_number"":9,""timestamp_of_reception_log"":""10/04/2025 18:33:42""}",
"""transaction_log""",0,24,1744362331047,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-6bcd3693"",""timestamp"":""2025-03-28T06:20:58.043997Z"",""user_id"":""USER-8352"",""user_name"":""Johnson"",""product_id"":""PROD-805"",""amount"":525.53,""currency"":""CAD"",""transaction_type"":""purchase"",""status"":""pending"",""location"":{""city"":""Hangzhou"",""country"":""China""},""payment_method"":""paypal"",""product_category"":""food"",""quantity"":2,""shipping_address"":{""street"":""838 Main St"",""zip"":""15917"",""city"":""Hangzhou"",""country"":""China""},""device_info"":{""os"":""MacOS"",""browser"":""Firefox"",""ip_address"":""82.14.73.203""},""customer_rating"":2,""discount_code"":""DISCOUNT-479"",""tax_amount"":0,""thread"":0,""message_number"":0,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,25,1744362331051,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-765c3bed"",""timestamp"":""2025-03-15T09:13:53.043997Z"",""user_id"":""USER-9942"",""user_name"":""Johnson"",""product_id"":""PROD-845"",""amount"":252.84,""currency"":""USD"",""transaction_type"":""purchase"",""status"":""completed"",""location"":{""city"":""Houston"",""country"":""USA""},""payment_method"":""paypal"",""product_category"":""electronics"",""quantity"":1,""shipping_address"":{""street"":""677 Main St"",""zip"":""26863"",""city"":""Houston"",""country"":""USA""},""device_info"":{""os"":""Windows"",""browser"":""Firefox"",""ip_address"":""71.110.88.99""},""customer_rating"":3,""discount_code"":null,""tax_amount"":50.16,""thread"":0,""message_number"":1,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,26,1744362331053,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-919c44c6"",""timestamp"":""2025-04-01T15:19:13.052004Z"",""user_id"":""USER-1101"",""user_name"":""Roberts"",""product_id"":""PROD-519"",""amount"":201.71,""currency"":""USD"",""transaction_type"":""payment"",""status"":""completed"",""location"":{""city"":""Mumbai"",""country"":""India""},""payment_method"":""apple_pay"",""product_category"":""electronics"",""quantity"":2,""shipping_address"":{""street"":""107 Main St"",""zip"":""59084"",""city"":""Mumbai"",""country"":""India""},""device_info"":{""os"":""iOS"",""browser"":""Edge"",""ip_address"":""8.185.9.192""},""customer_rating"":5,""discount_code"":null,""tax_amount"":24.29,""thread"":2,""message_number"":0,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,27,1744362331057,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-af2066e7"",""timestamp"":""2025-03-26T04:42:10.052004Z"",""user_id"":""USER-1382"",""user_name"":""Christopher"",""product_id"":""PROD-640"",""amount"":37.48,""currency"":""CAD"",""transaction_type"":""purchase"",""status"":""failed"",""location"":{""city"":""Osaka"",""country"":""Japan""},""payment_method"":""paypal"",""product_category"":""electronics"",""quantity"":9,""shipping_address"":{""street"":""994 Main St"",""zip"":""63045"",""city"":""Osaka"",""country"":""Japan""},""device_info"":{""os"":""Windows"",""browser"":""Safari"",""ip_address"":""152.233.213.18""},""customer_rating"":null,""discount_code"":""DISCOUNT-755"",""tax_amount"":0,""thread"":2,""message_number"":1,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,28,1744362331060,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-319c2ca0"",""timestamp"":""2025-03-23T03:52:34.049004Z"",""user_id"":""USER-3827"",""user_name"":""Miller"",""product_id"":""PROD-705"",""amount"":945.49,""currency"":""CAD"",""transaction_type"":""withdrawal"",""status"":""pending"",""location"":{""city"":""Shanghai"",""country"":""China""},""payment_method"":""paypal"",""product_category"":""books"",""quantity"":4,""shipping_address"":{""street"":""174 Main St"",""zip"":""14478"",""city"":""Shanghai"",""country"":""China""},""device_info"":{""os"":""iOS"",""browser"":""Chrome"",""ip_address"":""80.184.200.228""},""customer_rating"":null,""discount_code"":""DISCOUNT-243"",""tax_amount"":0,""thread"":1,""message_number"":2,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,29,1744362331061,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-7bd61e42"",""timestamp"":""2025-03-16T20:24:53.054003Z"",""user_id"":""USER-6924"",""user_name"":""Scarlett"",""product_id"":""PROD-664"",""amount"":491.72,""currency"":""CAD"",""transaction_type"":""payment"",""status"":""pending"",""location"":{""city"":""Marseille"",""country"":""France""},""payment_method"":""paypal"",""product_category"":""clothing"",""quantity"":8,""shipping_address"":{""street"":""504 Main St"",""zip"":""88148"",""city"":""Marseille"",""country"":""France""},""device_info"":{""os"":""Linux"",""browser"":""Safari"",""ip_address"":""43.228.135.207""},""customer_rating"":null,""discount_code"":""DISCOUNT-213"",""tax_amount"":0,""thread"":3,""message_number"":2,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,30,1744362331061,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-0de0e5dc"",""timestamp"":""2025-03-12T22:31:35.057005Z"",""user_id"":""USER-1739"",""user_name"":""Roberts"",""product_id"":""PROD-948"",""amount"":522.92,""currency"":""GBP"",""transaction_type"":""payment"",""status"":""failed"",""location"":{""city"":""Hamburg"",""country"":""Germany""},""payment_method"":""google_pay"",""product_category"":""home_goods"",""quantity"":9,""shipping_address"":{""street"":""932 Main St"",""zip"":""97801"",""city"":""Hamburg"",""country"":""Germany""},""device_info"":{""os"":""MacOS"",""browser"":""Safari"",""ip_address"":""39.214.204.127""},""customer_rating"":null,""discount_code"":null,""tax_amount"":0,""thread"":4,""message_number"":2,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,31,1744362331061,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-eeb61058"",""timestamp"":""2025-03-22T20:56:48.043997Z"",""user_id"":""USER-1830"",""user_name"":""Alexander"",""product_id"":""PROD-710"",""amount"":72.97,""currency"":""USD"",""transaction_type"":""payment"",""status"":""failed"",""location"":{""city"":""Kyoto"",""country"":""Japan""},""payment_method"":""credit_card"",""product_category"":""electronics"",""quantity"":9,""shipping_address"":{""street"":""500 Main St"",""zip"":""23764"",""city"":""Kyoto"",""country"":""Japan""},""device_info"":{""os"":""Linux"",""browser"":""Firefox"",""ip_address"":""174.218.165.244""},""customer_rating"":null,""discount_code"":null,""tax_amount"":0,""thread"":0,""message_number"":4,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,32,1744362331063,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-9f78fbfa"",""timestamp"":""2025-03-28T14:54:34.043997Z"",""user_id"":""USER-4568"",""user_name"":""Matthew"",""product_id"":""PROD-614"",""amount"":116.16,""currency"":""AUD"",""transaction_type"":""refund"",""status"":""processing"",""location"":{""city"":""Marseille"",""country"":""France""},""payment_method"":""apple_pay"",""product_category"":""food"",""quantity"":1,""shipping_address"":{""street"":""698 Main St"",""zip"":""91645"",""city"":""Marseille"",""country"":""France""},""device_info"":{""os"":""Android"",""browser"":""Edge"",""ip_address"":""252.69.174.245""},""customer_rating"":2,""discount_code"":null,""tax_amount"":0,""thread"":0,""message_number"":5,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
"""transaction_log""",0,33,1744362331063,"""CREATE_TIME""",[],null,"{""transaction_id"":""TXN-e0decad4"",""timestamp"":""2025-03-18T09:09:33.049004Z"",""user_id"":""USER-6080"",""user_name"":""John"",""product_id"":""PROD-166"",""amount"":411.63,""currency"":""AUD"",""transaction_type"":""withdrawal"",""status"":""cancelled"",""location"":{""city"":""Sydney"",""country"":""Australia""},""payment_method"":""cryptocurrency"",""product_category"":""home_goods"",""quantity"":6,""shipping_address"":{""street"":""793 Main St"",""zip"":""76620"",""city"":""Sydney"",""country"":""Australia""},""device_info"":{""os"":""MacOS"",""browser"":""Safari"",""ip_address"":""88.205.191.117""},""customer_rating"":null,""discount_code"":""DISCOUNT-545"",""tax_amount"":0,""thread"":1,""message_number"":3,""timestamp_of_reception_log"":""11/04/2025 11:05:31""}",
